model,model_display,intervention,intervention_display,setting,setting_display,consequence_type,penalty,decision_threshold,idx,difficulty,domain,source,category,abstained,outcome_valid,final_score,ground_truth,candidate_answer_raw,candidate_answer,candidate_parse_status,candidate_match_count,confidence_raw,confidence_line,confidence,confidence_parse_status,confidence_parse_route,confidence_normalization,confidence_match_count,confidence_conflict,stored_confidence_raw,stored_confidence_normalized,stored_confidence_match,source_path,candidate_correct
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1564,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Algebra -> Intermediate Algebra -> Other""]",HMMT_2,abstained,1,True,False,134610,$100(66) + 10(3) + 132 = 6600 + 30 + 132 = 6762$,100(66) + 10(3) + 132 = 6600 + 30 + 132 = 6762,parsed,1,0.25,CONFIDENCE: 0.25,0.25,parsed,explicit_line,unit_interval,1,False,0.25,0.25,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1541,5.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_2,correct,0,True,True,153,153,153,parsed,1,0.92,CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,0.92,0.92,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,627,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,incorrect_standard,0,True,False,105,126,126,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,613,5.25,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_2,abstained,1,True,False,20160,432,432,parsed,1,0.35,CONFIDENCE: 0.35,0.35,parsed,explicit_line,unit_interval,1,False,0.35,0.35,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1683,4.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",HMMT_11,correct,0,True,True,26,26,26,parsed,1,0.95,**Confidence: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1701,5.25,"[""Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers""]",HMMT_2,abstained,1,True,False,\frac{1-\sqrt{2}}{2},$\frac{1-\sqrt{2}}{2}$,\frac{1-\sqrt{2}}{2},parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,650,4.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics"", ""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_11,abstained,1,True,False,2^{2015}\cdot(2^{2017}-2018),(2^2016 - 1)·2^2015,(2^2016 - 1)·2^2015,parsed,1,0.35,CONFIDENCE: 0.35,0.35,parsed,explicit_line,unit_interval,1,False,0.35,0.35,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2524,2.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",pascal,correct,0,True,True,83,83,83,parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2507,2.25,"[""Mathematics -> Geometry -> Solid Geometry -> 3D Shapes""]",pascal,incorrect_standard,0,True,False,192,216,216,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2637,5.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers""]",HMMT_2,abstained,1,True,False,\frac{4036082}{4036081},$\frac{4036082}{4036081}$ or equivalently $1 + \frac{1}{2009^2}$,\frac{4036082}{4036081}$ or equivalently $1 + \frac{1}{2009^2},parsed,1,0.92,CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,0.92,0.92,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,744,4.0,"[""Mathematics -> Algebra -> Linear Algebra -> Linear Equations -> Other""]",HMMT_11,incorrect_mixed,0,True,False,100,22,22,parsed,1,0.3,CONFIDENCE: 0.3,0.3,parsed,explicit_line,unit_interval,1,False,0.3,0.3,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,873,1.0,"[""Mathematics -> Algebra -> Algebra -> Algebraic Expressions""]",pascal,abstained,1,True,False,\frac{1}{3}(3x)+\frac{2}{3}(9),Cannot determine without answer choices**,Cannot determine without answer choices,parsed,1,0,**CONFIDENCE: 0,0.0,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,760,2.5,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",fermat,incorrect_standard,0,True,False,5,8,8,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,855,2.5,"[""Mathematics -> Applied Mathematics -> Math Word Problems""]",fermat,incorrect_standard,0,True,False,24,25,25,parsed,1,0.92,CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,0.92,0.92,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,751,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Geometry -> Plane Geometry -> Area""]",HMMT_11,incorrect_standard,0,True,False,\frac{2\pi-\sqrt{3}}{2},$\frac{5\pi}{2}$,\frac{5\pi}{2},parsed,1,0.70,CONFIDENCE: 0.70,0.7,parsed,explicit_line,unit_interval,1,False,0.7,0.7,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2577,1.5,"[""Mathematics -> Geometry -> Plane Geometry -> Angles""]",pascal,incorrect_standard,0,True,False,30,30°,30°,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1733,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,correct,0,True,True,100,100,100,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1724,6.0,"[""Mathematics -> Number Theory -> Congruences""]",HMMT_11,correct,0,True,True,12,12,12,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2673,7.0,"[""Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable"", ""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",putnam,abstained,1,True,False,\frac{3\pi}{8},$\frac{\pi}{8} - \frac{\ln 2}{4}$,\frac{\pi}{8} - \frac{\ln 2}{4},parsed,1,0.4,CONFIDENCE: 0.4,0.4,parsed,explicit_line,unit_interval,1,False,0.4,0.4,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1758,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",HMMT_11,correct,0,True,True,225,225,225,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1723,5.25,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Other""]",HMMT_11,correct,0,True,True,5,5,5,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1765,5.0,"[""Mathematics -> Algebra -> Algebra -> Equations and Inequalities"", ""Mathematics -> Applied Mathematics -> Math Word Problems""]",HMMT_11,correct,0,True,True,342,342,342,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1770,4.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Permutations""]",HMMT_11,correct,0,True,True,144,144,144,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2748,7.5,"[""Mathematics -> Algebra -> Intermediate Algebra -> Inequalities"", ""Mathematics -> Algebra -> Other""]",middle_european_mathematical_olympiad,incorrect_standard,0,True,False,\frac{1}{2n},$C_n = \frac{1}{2n}$,C_n = \frac{1}{2n},parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1803,4.5,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Calculus -> Integral Calculus -> Series -> Other""]",HMMT_11,correct,0,True,True,2-\frac{\pi}{2},$2 - \frac{\pi}{2}$,2 - \frac{\pi}{2},parsed,1,0.95,**Confidence: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,,,,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1774,4.5,"[""Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers""]",HMMT_11,correct,0,True,True,3,3,3,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,903,2.5,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations""]",cayley,correct,0,True,True,\frac{11}{3},11/3,11/3,parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,878,9.0,"[""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives""]",putnam,incorrect_standard,0,True,False,29,√4045,√4045,parsed,1,0.7,CONFIDENCE: 0.7,0.7,parsed,explicit_line,unit_interval,1,False,0.7,0.7,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2752,5.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",pan_african MO,correct,0,True,True,2^{n-1},2^(n-1),2^(n-1),parsed,1,0.92,CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,0.92,0.92,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1794,5.0,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,correct,0,True,True,5460,5460,5460,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1815,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons"", ""Mathematics -> Algebra -> Algebra -> Equations and Inequalities""]",HMMT_11,correct,0,True,True,\frac{2}{9},2/9,2/9,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1821,4.75,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Counting Methods -> Combinations""]",HMMT_11,correct,0,True,True,\frac{153}{1180},$\frac{153}{1180}$ (or approximately 0.1297),$\frac{153}{1180}$ (or approximately 0.1297),parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1082,3.5,"[""Mathematics -> Applied Mathematics -> Word Problems -> Other""]",HMMT_2,correct,0,True,True,64,64,64,parsed,1,0.99,CONFIDENCE: 0.99,0.99,parsed,explicit_line,unit_interval,1,False,0.99,0.99,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,936,6.5,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",european_girls_mo,abstained,1,True,False,\binom{n}{2}-(n-2),$\binom{n-1}{2} = \frac{(n-1)(n-2)}{2}$,\binom{n-1}{2} = \frac{(n-1)(n-2)}{2},parsed,1,0.45,CONFIDENCE: 0.45,0.45,parsed,explicit_line,unit_interval,1,False,0.45,0.45,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,933,6.0,"[""Mathematics -> Number Theory -> Other"", ""Mathematics -> Discrete Mathematics -> Combinatorics""]",baltic_way,incorrect_standard,0,True,False,32,243,243,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1768,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Polygons""]",HMMT_11,incorrect_standard,0,True,False,35,29,29,parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1938,4.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangles -> Other""]",HMMT_11,correct,0,True,True,\sqrt{3},√3,√3,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1067,7.0,"[""Mathematics -> Number Theory -> Prime Numbers""]",china_team_selection_test,abstained,1,True,False,41,41,41,parsed,1,0.75,Confidence: 0.75,0.75,parsed_prose,prose_fallback,unit_interval,1,False,,,,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1852,3.5,"[""Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other""]",HMMT_11,abstained,1,True,False,\frac{1}{1296},1/1296,1/1296,parsed,1,0.92,CONFIDENCE: 0.92,0.92,parsed,explicit_line,unit_interval,1,False,0.92,0.92,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1053,8.0,"[""Mathematics -> Geometry -> Plane Geometry -> Triangulations"", ""Mathematics -> Geometry -> Plane Geometry -> Angles""]",imo_shortlist,abstained,1,True,False,4,3,3,parsed,1,0.72,CONFIDENCE: 0.72,0.72,parsed,explicit_line,unit_interval,1,False,0.72,0.72,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,0.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1134,4.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Other"", ""Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives""]",HMMT_2,correct,0,True,True,320,320,320,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1059,6.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",cono_sur_olympiad,correct,0,True,True,\lfloor\frac{-1+\sqrt{1+8n}}{2}\rfloor,$m = \left\lfloor \frac{-1 + \sqrt{8n+1}}{2} \right\rfloor$,m = \left\lfloor \frac{-1 + \sqrt{8n+1}}{2} \right\rfloor,parsed,1,0.75,CONFIDENCE: 0.75,0.75,parsed,explicit_line,unit_interval,1,False,0.75,0.75,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1024,7.0,"[""Mathematics -> Discrete Mathematics -> Combinatorics""]",imo_shortlist,abstained,1,True,False,6,6,6,parsed,1,0.45,CONFIDENCE: 0.45,0.45,parsed,explicit_line,unit_interval,1,False,0.45,0.45,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,1184,4.5,"[""Mathematics -> Algebra -> Prealgebra -> Simple Equations""]",HMMT_2,correct,0,True,True,4,4,4,parsed,1,0.95,CONFIDENCE: 0.95,0.95,parsed,explicit_line,unit_interval,1,False,0.95,0.95,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,30,7.0,"[""Mathematics -> Algebra -> Intermediate Algebra -> Inequalities"", ""Mathematics -> Algebra -> Algebra -> Algebraic Expressions""]",china_national_olympiad,incorrect_standard,0,True,False,6.25^2+3.75^2,,,missing,0,,,,missing,none,none,0,False,,,,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,
claude-haiku-4-5,Claude Haiku 4.5,1,"Single-turn, multi-step",Quant-25,$r_{25}$,quantitative,25.0,0.9615384615384616,2034,5.0,"[""Mathematics -> Geometry -> Plane Geometry -> Area"", ""Mathematics -> Algebra -> Intermediate Algebra -> Rational Functions -> Other""]",HMMT_11,correct,0,True,True,\frac{5}{3},$\frac{5}{3}$,\frac{5}{3},parsed,1,0.85,CONFIDENCE: 0.85,0.85,parsed,explicit_line,unit_interval,1,False,0.85,0.85,True,evaluation/output/interventions/claude-haiku-4-5_int1_Quant-25/cautious_eval.jsonl,1.0
